995,1epXnhFfFToKeugQWBCsQg,Harley Poe,Wretched. Filthy. Ugly.,Maria,26,196226,True,0.633,0.832,0,-6.84,1,0.0863,0.0274,7.57E-6,0.0957,0.838,130.912,4.0,acoustic,High Energy
999,5ieA3sRjDvak7oTrbrR6mV,Frank Turner,Songbook,Four Simple Words,25,297093,True,0.335,0.881,0,-6.48,1,0.0934,0.00805,0.0,0.11,0.173,96.9,4.0,acoustic,High Energy
1006,0tsjEf663ZNWGlIqY2c0Ms,Criolo;Rael,Ainda Há Tempo,Tô Pra Ver,41,254520,False,0.637,0.818,8,-6.851,1,0.281,0.19,0.0,0.102,0.599,90.571,4.0,afrobeat,High Energy
1007,1Vc0GbabaIukvQZeQTrNQc,BaianaSystem,Terapia,Terapia,39,261400,False,0.79,0.814,9,-6.358,0,0.0268,0.243,0.0102,0.528,0.914,124.03,4.0,afrobeat,High Energy
1009,00LmM2QLGpfb5NC7PC7qqZ,Criolo,Ainda Há Tempo,Vasilhame,43,172440,False,0.506,0.876,2,-5.877,0,0.316,0.194,1.86E-6,0.353,0.676,124.218,5.0,afrobeat,High Energy
1013,3BGxXQJWeLAEcwNKRFUxYA,BaianaSystem;BNegão,ATO 1: Navio Pirata,Reza Forte,38,232826,False,0.844,0.915,0,-4.06,0,0.129,0.393,0.00238,0.0847,0.872,145.997,4.0,afrobeat,High Energy
1018,3KYbhVPCxYHIeZg8Zy07ay,Criolo;Emicida;Mano Brown,Criolo E Emicida Ao Vivo (Live),Vida Loka I - Live,44,271840,False,0.434,0.877,8,-5.945,0,0.247,0.849,0.0,0.653,0.662,82.109,4.0,afrobeat,High Energy
1021,0mW4qfi2vus7qErr9jAeFJ,BaianaSystem,Duas Cidades,Duas Cidades,44,226040,False,0.789,0.899,6,-6.363,1,0.138,0.125,0.0,0.103,0.847,97.999,4.0,afrobeat,High Energy
1023,4dr8LN0s4WhnLLTzfsZkj5,Criolo;Emicida;Evandro Fióti,Criolo E Emicida Ao Vivo (Live),Só Mais Uma Noite - Live,37,188666,False,0.518,0.918,4,-5.548,0,0.276,0.325,0.0,0.79,0.62,98.777,4.0,afrobeat,High Energy
1026,02HQGyk9aGfleS1epTFtnJ,Juanafé,La Makinita,La Makinita,42,226648,False,0.633,0.805,2,-5.523,0,0.0329,0.0529,0.0,0.146,0.925,143.028,4.0,afrobeat,High Energy
1031,5Xv3XHAt8gkT6hVDXZGcuG,Criolo,Viva Tim Maia,Primavera (Vai Chuva),41,244533,False,0.573,0.859,9,-4.346,1,0.0473,0.108,3.04E-5,0.0779,0.521,147.906,4.0,afrobeat,High Energy
1032,2e1FJPgVRQZFT53QKUR7BD,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),A Cada Vento - Live,41,243373,False,0.651,0.861,11,-6.625,0,0.109,0.43,0.0,0.981,0.8,98.474,4.0,afrobeat,High Energy
1040,4kSYNMfWnruGsc9knR15xV,BaianaSystem,Duas Cidades,Dia da Caça,38,269986,False,0.486,0.867,1,-5.237,1,0.0892,0.129,0.00176,0.0731,0.358,109.003,4.0,afrobeat,High Energy
1041,0d23nai9JamDpc48xhyeRt,Criolo,Convoque Seu Buda,Fio de Pumo (Padê Onã),42,249960,False,0.77,0.819,7,-6.487,1,0.0703,0.0191,0.0133,0.377,0.732,92.996,4.0,afrobeat,High Energy
